web-scraper-order,web-scraper-start-url,text
Article 1 AUX SOURCES DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P98.HTM,"2655 La mission du Christ et de l’Esprit Saint qui, dans la Liturgie sacramentelle de l’Église, annonce, actualise et communique le Mystère du salut, se poursuit dans le cœur qui prie. Les Pères spirituels comparent parfois le cœur à un autel. La prière intériorise et assimile la Liturgie pendant et après sa célébration. Même lorsqu’elle est vécue "" dans le secret "" (Mt 6, 6), la prière est toujours prière de l’Église, elle est communion avec la Trinité Sainte (cf. IGLH 9)."
Article 1 AUX SOURCES DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P98.HTM,"2656 On entre en prière comme on entre en Liturgie : par la porte étroite de la foi. A travers les signes de sa Présence, c’est la Face du Seigneur que nous cherchons et désirons, c’est sa Parole que nous voulons écouter et garder."
Article 1 AUX SOURCES DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P98.HTM,"2657 L’Esprit Saint qui nous apprend à célébrer la Liturgie dans l’attente du retour du Christ, nous éduque à prier dans l’espérance. Inversement, la prière de l’Église et la prière personnelle nourrissent en nous l’espérance. Les psaumes tout particulièrement, avec leur langage concret et varié, nous apprennent à fixer notre espérance en Dieu : "" J’espérais le Seigneur d’un grand espoir, il s’est penché vers moi, il écouta mon cri "" (Ps 40, 2). "" Que le Dieu de l’espérance vous donne en plénitude dans votre acte de foi la joie et la paix afin que l’espérance surabonde en nous par la puissance de l’Esprit Saint "" (Rm 15, 13)."
Article 1 AUX SOURCES DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P98.HTM,"2658 "" L’espérance ne peut décevoir, puisque l’amour de Dieu est répandu dans nos cœurs par le Saint-Esprit qui nous fut donné "" (Rm 5, 5). La prière, formée par la vie liturgique, puise tout dans l’Amour dont nous sommes aimés dans le Christ et qui nous donne d’y répondre en aimant comme Lui nous a aimés. L’Amour est la source de la prière ; qui y puise, atteint le sommet de la prière :"
Article 1 AUX SOURCES DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P98.HTM,"2659 Nous apprenons à prier à certains moments en écoutant la Parole du Seigneur et en participant à son Mystère pascal, mais c’est en tout temps, dans les événements de chaque jour, que son Esprit nous est offert pour faire jaillir la prière. L’enseignement de Jésus sur la prière à notre Père est dans la même ligne que celui sur la Providence (cf. Mt 6, 11. 34) : le temps est entre les mains du Père ; c’est dans le présent que nous le rencontrons, ni hier ni demain, mais aujourd’hui : "" Aujourd’hui, puissiez vous écouter sa voix ; n’endurcissez pas vos cœurs "" (Ps 95, 7-8)."
Article 1 AUX SOURCES DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P98.HTM,"2660 Prier dans les événements de chaque jour et de chaque instant est l’un des secrets du Royaume révélés aux "" tout-petits "", aux serviteurs du Christ, aux pauvres des béatitudes. Il est juste et bon de prier pour que la venue du Royaume de justice et de paix influence la marche de l’histoire, mais il est aussi important de pétrir par la prière la pâte des humbles situations quotidiennes. Toutes les formes de prière peuvent être ce levain auquel le Seigneur compare le Royaume (cf. Lc 13, 20-21)."
Article 1 AUX SOURCES DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P98.HTM,Article 1
Article 1 AUX SOURCES DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P98.HTM,AUX SOURCES DE LA PRIERE
Article 1 AUX SOURCES DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P98.HTM,"Je vous aime, ô mon Dieu, et mon seul désir est de vous aimer jusqu’au dernier soupir de ma vie. Je vous aime, ô mon Dieu infiniment aimable, et j’aime mieux mourir en vous aimant, que de vivre sans vous aimer. Je vous aime, Seigneur, et la seule grâce que je vous demande, c’est de vous aimer éternellement... Mon Dieu, si ma langue ne peut dire à tous moments que je vous aime, je veux que mon cœur vous le répète autant de fois que je respire (S. Jean Marie Baptiste Vianney, prière)."
Article 1 AUX SOURCES DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P98.HTM,La Liturgie de l’Église
Article 1 AUX SOURCES DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P98.HTM,La Parole de Dieu
Article 1 AUX SOURCES DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P98.HTM,Les vertus théologales
EN BREF,http://www.vatican.va/archive/FRA0013/__P99.HTM,"2661 C’est par une transmission vivante, la Tradition, que, dans l’Église, l’Esprit Saint apprend à prier aux enfants de Dieu."
EN BREF,http://www.vatican.va/archive/FRA0013/__P99.HTM,"2662 La Parole de Dieu, la liturgie de l’Église, les vertus de foi, d’espérance et de charité sont des sources de la prière."
EN BREF,http://www.vatican.va/archive/FRA0013/__P99.HTM,EN BREF
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,""" Je vous salue, Marie (Réjouis-toi, Marie) "". La salutation de l’Ange Gabriel ouvre la prière de l’Ave. C’est Dieu lui-même qui, par l’entremise de son ange, salue Marie. Notre prière ose reprendre la salutation de Marie avec le regard que Dieu a jeté sur son humble servante (cf. Lc 1, 48) et à nous réjouir de la joie qu’Il trouve en elle (cf. So 3, 17b)."
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,""" Pleine de grâce, le Seigneur est avec toi "" : Les deux paroles de la salutation de l’ange s’éclairent mutuellement. Marie est pleine de grâce parce que le Seigneur est avec elle. La grâce dont elle est comblée, c’est la présence de Celui qui est la source de toute grâce. "" Réjouis-toi ... fille de Jérusalem ... le Seigneur est au milieu de toi "" (So 3, 14. 17a). Marie, en qui vient habiter le Seigneur lui-même, est en personne la fille de Sion, l’arche de l’Alliance, le lieu où réside la gloire du Seigneur : elle est "" la demeure de Dieu parmi les hommes "" (Ap 21, 3). "" Pleine de grâce "", elle est toute donnée à celui qui vient habiter en elle et qu’elle va donner au monde."
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,""" Prie pour nous, pauvres pécheurs, maintenant et à l’heure de notre mort "". En demandant à Marie de prier pour nous, nous nous reconnaissons pauvres pécheurs et nous nous adressons à la "" Mère de la miséricorde "", à la Toute Sainte. Nous nous remettons à elle "" maintenant "", dans l’aujourd’hui de nos vies. Et notre confiance s’élargit pour lui abandonner dès maintenant, "" l’heure de notre mort "". Qu’elle y soit présente comme à la mort en Croix de son Fils et qu’à l’heure de notre passage elle nous accueille comme notre mère (cf. Jn 19, 27) pour nous conduire à son Fils Jésus, en Paradis."
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,""" Roi céleste, Esprit Consolateur, Esprit de Vérité, partout présent et emplissant tout, trésor de tout bien et source de la Vie, viens, habite en nous, purifie-nous et sauve-nous, ô Toi qui es Bon ! (Officium Horarum Byzantinum, Vespertinum in die Pentecostes, Sticherum 4 [Rome 1884] p. 394)."
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,""" Tu es bénie entre toutes les femmes et Jésus, le fruit de tes entrailles, est béni "". Après la salutation de l’ange, nous faisons nôtre celle d’Elisabeth. "" Remplie de l’Esprit Saint "" (Lc 1, 41), Elisabeth est la première dans la longue suite des générations qui déclarent Marie bienheureuse (cf. Lc 1, 48) : "" Bienheureuse celle qui a cru... "" (Lc 1, 45) ; Marie est "" bénie entre toutes les femmes "" parce qu’elle a cru en l’accomplissement de la parole du Seigneur. Abraham, par sa foi, est devenu une bénédiction pour "" toutes les nations de la terre "" (Gn 12, 3). Par sa foi, Marie est devenue la mère des croyants grâce à laquelle toutes les nations de la terre reçoivent Celui qui est la bénédiction même de Dieu : Jésus, le fruit bénit de tes entrailles ""."
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,""" Viens, Esprit Saint """
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,""" Viens, Esprit Saint, emplis les cœurs de tes fidèles, et allume en eux le feu de ton amour "" (In sollemnitate Pentecostes, Antiphona ad "" Magnificat "" in I Vesperis ; cf. ad Missam in die, Sequentia)."
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,"2663 Dans la tradition vivante de la prière, chaque Église propose à ses fidèles, selon le contexte historique, sociale et culturel, le langage de leur prière : paroles, mélodies, gestes, iconographie. Il appartient au magistère (cf. DV 10) de discerner la fidélité de ces chemins de prière à la tradition de la foi apostolique, et il revient aux pasteurs et aux catéchètes d’en expliquer le sens, toujours relatif à Jésus Christ."
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,"2664 Il n’est pas d’autre chemin de la prière chrétienne que le Christ. Que notre prière soit communautaire ou personnelle, vocale ou intérieure, elle n’a accès au Père que si nous prions "" dans le Nom "" de Jésus. La sainte Humanité de Jésus est donc le chemin par lequel l’Esprit Saint nous apprend à prier Dieu notre Père."
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,"2665 La prière de l’Église, nourrie par la Parole de Dieu et la célébration de la Liturgie, nous apprend à prier le Seigneur Jésus. Même si elle est surtout adressée au Père, elle comporte, dans toutes les traditions liturgiques, des formes de prière adressées au Christ. Certains psaumes, selon leur actualisation dans la Prière de l’Église, et le Nouveau Testament mettent sur nos lèvres et gravent dans nos cœurs les invocations de cette prière au Christ : Fils de Dieu, Verbe de Dieu, Seigneur, Sauveur, Agneau de Dieu, Roi, Fils bien-aimé, Fils de la Vierge, bon Berger, notre Vie, notre Lumière, notre Espérance, notre Résurrection, Ami des hommes..."
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,"2666 Mais le Nom qui contient tout est celui que le Fils de Dieu reçoit dans son Incarnation : JÉSUS. Le Nom divin est indicible par les lèvres humaines (cf. Ex 3, 14 ; 33, 19-23), mais en assumant notre humanité le Verbe de Dieu nous le livre et nous pouvons l’invoquer : "" Jésus "", "" YHWH sauve "" (cf. Mt 1, 21). Le Nom de Jésus contient tout : Dieu et l’homme et toute l’Economie de la création et du salut. Prier "" Jésus "", c’est l’invoquer, l’appeler en nous. Son Nom est le seul qui contient la Présence qu’il signifie. Jésus est Ressuscité, et quiconque invoque son Nom accueille le Fils de Dieu qui l’a aimé et s’est livré pour lui (cf. Rm 10, 13 ; Ac 2, 21 ; 3, 15-16 ; Ga 2, 20)."
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,"2667 Cette invocation de foi toute simple a été développée dans la tradition de la prière sous maintes formes en Orient et en Occident. La formulation la plus habituelle, transmise par les spirituels du Sinaï, de Syrie et de l’Athos est l’invocation : "" Jésus, Christ, Fils de Dieu, Seigneur, aie pitié de nous, pécheurs ! "" Elle conjugue l’hymne christologique de Ph 2, 6-11 avec l’appel du publicain et des mendiants de la lumière (cf. Mc 10, 46-52 ; Lc 18, 13). Par elle, le cœur est accordé à la misère des hommes et à la Miséricorde de leur Sauveur."
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,"2668 L’invocation du saint Nom de Jésus est le chemin le plus simple de la prière continuelle. Souvent répétée par un cœur humblement attentif, elle ne se disperse pas dans un "" flot de paroles "" (Mt 6, 7), mais "" garde la Parole et produit du fruit par la constance "" (cf. Lc 8, 15). Elle est possible "" en tout temps "", car elle n’est pas une occupation à côté d’une autre mais l’unique occupation, celle d’aimer Dieu, qui anime et transfigure toute action dans le Christ Jésus."
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,"2669 La prière de l’Église vénère et honore leCœur de Jésus, comme elle invoque son Très saint Nom. Elle adore le Verbe incarné et son Cœur qui par amour des hommes, s’est laissé transpercer par nos péchés. La prière chrétienne aime suivre le chemin de la croix à la suite du Sauveur. Les stations du Prétoire au Golgotha et au Tombeau scandent la marche de Jésus qui a racheté le monde par sa sainte Croix."
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,"2670 "" Nul ne peut dire : ‘Jésus est Seigneur’, que sous l’action de l’Esprit Saint "" (1 Co 12, 3). Chaque fois que nous commençons à prier Jésus, c’est l’Esprit Saint qui, par sa grâce prévenante, nous attire sur le Chemin de la prière. Puisqu’il nous apprend à prier en nous rappelant le Christ, comment ne pas le prier lui-même ? C’est pourquoi l’Église nous invite à implorer chaque jour le Saint Esprit, spécialement au commencement et au terme de toute action importante."
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,"2671 La forme traditionnelle de la demande de l’Esprit est d’invoquer le Père par le Christ notre Seigneur pour qu’il nous donne l’Esprit Consolateur (cf. Lc 11, 13). Jésus insiste sur cette demande en son Nom au moment même où il promet le don de l’Esprit de Vérité (cf. Jn 14, 17 ; 15, 26 ; 16, 13). Mais la prière la plus simple et la plus directe est aussi traditionnelle : "" Viens, Esprit Saint "", et chaque tradition liturgique l’a développée dans des antiennes et des hymnes :"
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,"2672 L’Esprit Saint, dont l’Onction imprègne tout notre être, est le Maître intérieur de la prière chrétienne. Il est l’artisan de la tradition vivante de la prière. Certes, il y a autant de cheminements dans la prière que de priants, mais c’est le même Esprit qui agit en tous et avec tous. C’est dans la communion de l’Esprit Saint que la prière chrétienne est prière dans l’Église."
Article 2 LE CHEMIN DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P9A.HTM,"2673 Dans la prière, l’Esprit Saint nous unit à la Personne du Fils Unique, en son Humanité glorifiée. C’est par elle et en elle que notre prière filiale communie dans l’Église avec la Mère de Jésus (cf. Ac 1, 14)."
